event_types,u,i,ts
0,9,10,307444788
0,1,6,307445616
0,0,10,307447092
0,2,4,307447884
0,5,10,307447956
0,3,19,307448496
0,5,14,307450800
0,0,7,307456812
0,7,9,307457352
0,5,13,307460772
0,4,10,307465776
0,3,10,307467144
0,10,14,307473948
0,9,11,307479780
0,2,8,307482300
0,16,17,307487772
0,10,13,307497276
0,7,13,307497708
0,9,18,307502748
0,6,14,307510632
0,8,13,307514016
0,5,8,307518012
0,14,17,307558188
0,2,3,307558224
0,9,15,307561284
0,8,19,307601640
0,10,13,307601712
0,14,18,307602540
0,4,13,307603260
0,3,15,307606824
0,12,13,307637676
0,13,14,307638144
0,0,6,307657512
0,2,6,307661832
0,7,15,307663344
0,15,16,307694268
0,8,12,307698876
0,5,8,307699020
0,11,15,307708632
0,9,16,307708632
0,13,19,307708920
0,6,13,307709892
0,13,18,307713924
0,13,16,307716156
0,0,9,307724652
0,4,13,307727496
0,1,16,307731204
0,1,14,307740204
0,7,16,307740456
0,8,14,307746144
0,9,14,307748340
0,15,16,307749096
0,0,10,307775448
0,14,18,307775772
0,12,16,307776024
0,4,16,307776744
0,18,19,307778652
0,3,19,307778904
0,7,18,307779192
0,6,17,307779516
0,3,16,307779876
0,6,18,307781028
0,4,8,307782108
0,0,7,307782504
0,1,6,307783512
0,8,17,307784592
0,5,14,307786716
0,0,13,307786716
0,4,5,307786896
0,5,17,307789704
0,8,18,307802124
0,6,10,307806048
0,14,19,307807236
0,11,16,307807920
0,6,14,307808892
0,8,14,307811952
0,18,19,307812816
0,1,5,307814220
0,10,13,307814976
0,8,15,307816416
0,0,7,307816632
0,8,10,307819080
0,11,13,307826064
0,5,17,307844388
0,3,5,307923012
0,5,14,307999224
0,9,17,307999800
0,7,14,308000196
0,6,10,308027196
0,5,15,308035368
0,7,13,308037348
0,7,13,308071692
0,1,5,308072808
0,8,19,308080944
0,10,12,308107260
0,10,18,308107764
0,9,18,308107836
0,4,8,308108700
0,7,9,308108772
0,8,16,308109852
0,8,15,308111148
0,9,17,308123352
0,13,19,308125620
0,10,17,308126988
0,4,11,308154024
0,13,16,308168604
0,2,10,308189484
0,2,12,308189556
0,8,14,308192580
0,12,14,308192688
0,5,15,308194596
0,16,19,308195208
0,4,19,308195604
0,1,6,308198016
0,5,6,308205144
0,5,14,308205216
0,9,18,308205576
0,3,12,308207880
0,2,13,308208384
0,5,17,308210688
0,0,19,308212740
0,4,12,308214900
0,0,9,308214936
0,16,18,308215548
0,3,9,308220264
0,10,12,308223612
0,7,15,308224332
0,7,13,308238516
0,0,15,308266776
0,3,10,308317788
0,4,6,308325276
0,11,13,308326680
0,9,17,308328264
0,3,11,308329488
0,10,14,308372652
0,5,8,308375568
0,0,18,308412288
0,2,18,308413368
0,1,14,308414052
0,3,8,308414412
0,3,5,308417616
0,14,18,308435220
0,0,18,308439864
0,5,9,308440152
0,1,6,308441772
0,1,13,308443140
0,9,17,308453184
0,12,14,308500632
0,3,4,308503260
0,1,9,308552364
0,9,15,308579112
0,8,17,308582208
0,2,10,308594916
0,3,11,308596536
0,1,2,308597544
0,10,11,308600388
0,13,14,308604096
0,10,11,308604564
0,6,19,308609496
0,0,11,308684736
0,9,16,308686896
0,15,16,308688984
0,18,19,308689416
0,6,15,308724876
0,2,3,308725128
0,0,15,308749464
0,12,16,308763756
0,3,4,308771748
0,7,15,308792556
0,11,16,308798892
0,11,15,308800944
0,8,17,308801088
0,8,11,308801196
0,2,13,308803068
0,7,19,308803212
0,1,13,308803716
0,1,19,308804184
0,9,18,308805264
0,7,12,308805516
0,7,14,308805660
0,2,10,308806452
0,0,13,308807460
0,1,10,308809260
0,4,12,308809620
0,2,19,308810772
0,3,12,308812068
0,0,9,308814372
0,8,12,308818944
0,11,19,308819124
0,2,14,308819196
0,9,15,308819448
0,0,8,308820312
0,9,18,308821536
0,3,9,308822076
0,13,15,308823120
0,15,16,308824524
0,7,18,308824992
0,0,15,308825496
0,6,7,308825748
0,9,13,308825748
0,15,19,308826648
0,4,15,308826864
0,4,16,308828088
0,0,15,308828664
0,4,8,308828952
0,8,12,308839248
0,2,15,308842884
0,10,16,308844072
0,6,19,308844216
0,11,12,308844468
0,0,3,308845764
0,9,17,308848500
0,5,11,308850408
0,15,17,308850804
0,1,15,308851164
0,5,19,308854188
0,5,7,308859516
0,9,19,308867220
0,1,10,308868624
0,0,5,308921652
0,7,16,308998512
0,11,14,309081312
0,4,6,309084408
0,10,14,309085164
0,2,12,309086568
0,7,9,309115872
0,5,9,309120912
0,11,15,309122640
0,4,13,309153096
0,11,18,309172248
0,0,8,309176424
0,15,16,309178692
0,2,19,309180312
0,7,14,309187116
0,1,11,309195072
0,0,15,309203604
0,4,16,309212280
0,12,18,309213576
0,6,11,309213900
0,2,12,309214728
0,18,19,309215520
0,3,4,309217104
0,8,12,309223260
0,8,17,309225060
0,6,15,309226968
0,7,10,309228948
0,13,19,309230820
0,7,19,309232836
0,14,16,309238632
0,12,18,309252276
0,7,13,309317652
0,15,18,309320460
0,2,9,309321540
0,11,18,309323484
0,6,15,309329244
0,2,12,309332304
0,0,14,309336228
0,4,15,309336660
0,4,11,309394764
0,9,18,309436524
0,6,18,309446820
0,5,16,309523500
0,5,16,309572964
0,9,17,309573288
0,12,19,309574368
0,2,19,309578220
0,0,2,309578940
0,0,11,309579048
0,3,7,309579912
0,4,9,309580524
0,2,7,309580596
0,10,17,309582540
0,3,17,309585636
0,0,15,309585744
0,3,7,309619368
0,1,8,309620700
0,6,18,309621384
0,5,14,309621600
0,12,13,309621636
0,11,17,309622500
0,11,15,309623292
0,6,10,309623760
0,4,15,309627072
0,10,15,309628260
0,18,19,309628368
0,9,19,309628476
0,9,17,309629880
0,13,19,309631500
0,5,6,309634200
0,3,17,309639348
0,9,11,309641616
0,2,11,309643848
0,4,10,309644172
0,13,18,309645144
0,4,19,309645432
0,2,14,309645468
0,18,19,309645720
0,3,6,309646116
0,5,19,309646296
0,12,18,309649068
0,4,14,309649860
0,15,16,309649968
0,5,15,309650292
0,4,14,309650544
0,8,14,309651768
0,7,15,309651804
0,7,18,309653136
0,11,12,309653676
0,4,8,309653712
0,1,14,309654540
0,11,19,309654576
0,4,5,309658032
0,14,18,309692340
0,8,14,309692592
0,7,11,309695760
0,0,13,309698208
0,5,19,309698820
0,9,11,309712212
0,1,7,309712788
0,2,5,309716352
0,7,17,309725748
0,6,8,309727116
0,4,11,309777840
0,0,15,309784140
0,12,13,309785760
0,6,10,309797244
0,1,10,309799152
0,5,15,309810348
0,15,19,309811392
0,3,18,309813228
0,3,16,309814056
0,3,14,309814416
0,4,17,309815064
0,13,16,309815424
0,6,12,309815496
0,3,4,309816576
0,14,16,309816612
0,2,12,309817836
0,0,10,309818340
0,7,8,309818592
0,0,8,309818700
0,7,16,309819312
0,4,8,309820500
0,13,18,309824640
0,9,16,309824748
0,4,19,309825432
0,3,13,309827124
0,1,12,309828276
0,4,15,309829464
0,0,3,309829932
0,0,6,309831840
0,7,18,309832416
0,2,14,309835008
0,9,12,309837060
0,7,18,309838824
0,10,15,309857472
0,7,9,309858624
0,4,18,309859668
0,5,14,309859920
0,0,9,309860352
0,3,4,309861612
0,4,7,309862404
0,0,11,309863736
0,8,15,309863844
0,4,17,309863916
0,6,13,309865176
0,4,6,309866148
0,2,8,309866256
0,5,17,309867120
0,3,7,309867732
0,2,12,309870612
0,4,19,309870828
0,0,6,309871296
0,3,6,309872556
0,13,14,309873672
0,0,12,309874716
0,15,18,309874824
0,3,7,309891600
0,16,18,309895272
0,13,14,309900096
0,5,16,309901896
0,12,13,309902508
0,6,10,309902868
0,10,18,309904020
0,13,15,309907440
0,6,13,309908484
0,10,16,309908916
0,1,17,309913092
0,7,18,309930948
0,5,6,309931416
0,1,10,309953736
0,3,9,309954492
0,4,17,309978900
0,5,7,310006944
0,3,5,310011012
0,5,11,310012632
0,10,14,310013244
0,4,19,310014036
0,17,19,310014648
0,8,17,310016376
0,3,10,310017384
0,13,18,310022676
0,0,12,310023324
0,10,16,310023720
0,13,15,310023756
0,13,19,310025592
0,5,10,310026348
0,15,18,310026564
0,14,18,310027428
0,0,8,310027788
0,9,13,310027896
0,5,15,310028148
0,1,11,310028616
0,6,12,310028688
0,9,19,310028976
0,14,17,310029228
0,10,11,310030416
0,13,18,310031892
0,8,9,310032720
0,1,2,310033512
0,13,17,310035240
0,12,17,310037040
0,7,17,310037256
0,0,12,310040928
0,10,11,310042296
0,3,8,310042476
0,1,10,310044276
0,4,19,310048920
0,12,17,310049676
0,2,7,310050216
0,11,17,310050936
0,1,2,310051368
0,12,17,310052700
0,10,15,310053672
0,3,15,310054752
0,5,6,310055796
0,13,18,310057020
0,16,19,310057272
0,10,18,310059180
0,1,16,310059360
0,10,13,310059972
0,5,17,310060692
0,8,18,310060800
0,11,13,310061124
0,1,19,310061844
0,11,18,310062132
0,4,19,310062456
0,15,17,310064364
0,2,4,310065768
0,4,16,310066812
0,4,7,310067892
0,4,19,310068504
0,5,6,310070808
0,9,16,310070952
0,2,4,310072752
0,7,15,310077828
0,4,9,310125672
0,6,8,310127976
0,7,14,310129848
0,3,19,310156812
0,10,18,310157640
0,4,18,310160592
0,0,2,310164336
0,8,17,310218012
0,8,18,310218732
0,1,3,310220676
0,10,12,310221252
0,8,12,310221756
0,2,7,310222188
0,7,12,310226040
0,5,19,310226436
0,13,19,310228560
0,1,9,310228848
0,10,19,310228884
0,5,8,310232088
0,1,10,310232844
0,4,11,310234104
0,6,7,310234320
0,12,16,310235148
0,12,17,310238172
0,0,5,310238712
0,3,18,310238964
0,17,19,310239288
0,9,14,310239468
0,4,14,310241628
0,4,5,310241772
0,17,19,310243500
0,2,9,310244868
0,9,15,310245948
0,1,14,310247568
0,6,7,310247748
0,2,14,310250700
0,3,14,310250880
0,4,8,310254444
0,0,1,310258260
0,3,16,310261068
0,11,15,310295448
0,0,10,310324500
0,1,10,310326732
0,10,14,310327200
0,9,14,310363416
0,11,19,310363524
0,9,19,310389516
0,13,16,310390164
0,5,18,310390632
0,0,12,310392432
0,8,10,310394412
0,7,14,310394988
0,13,14,310396140
0,4,6,310396464
0,2,8,310397472
0,10,17,310398228
0,12,14,310398624
0,11,15,310402008
0,5,7,310402800
0,11,14,310406904
0,11,14,310407300
0,17,18,310408416
0,5,6,310410036
0,7,13,310410504
0,3,9,310411080
0,1,5,310411656
0,10,18,310412160
0,12,15,310412376
0,7,16,310412988
0,5,19,310413060
0,9,11,310413492
0,11,14,310414356
0,7,11,310414644
0,9,15,310414860
0,0,15,310415688
0,6,8,310415724
0,3,6,310416012
0,4,8,310416804
0,3,16,310416912
0,3,18,310416984
0,1,11,310417920
0,13,14,310418064
0,11,13,310420332
0,2,4,310420908
0,1,19,310421484
0,0,11,310421520
0,2,14,310425624
0,18,19,310426020
0,18,19,310426992
0,13,18,310428540
0,0,19,310428720
0,4,7,310432500
0,14,19,310435704
0,3,13,310438872
0,3,5,310438944
0,6,7,310440600
0,14,16,310442184
0,8,15,310443264
0,6,14,310443840
0,5,10,310444776
0,1,9,310445316
0,2,13,310445892
0,4,13,310446360
0,12,15,310446576
0,13,14,310446864
0,8,16,310447260
0,3,15,310447368
0,5,14,310447512
0,8,17,310448304
0,9,16,310448340
0,4,15,310450860
0,4,7,310451004
0,5,16,310454424
0,9,19,310456440
0,7,10,310479408
0,9,17,310482000
0,12,18,310488876
0,14,18,310493160
0,9,13,310493628
0,0,8,310503132
0,2,9,310503312
0,6,19,310506516
0,10,12,310518900
0,4,17,310520052
0,8,10,310554180
0,11,19,310602312
0,6,17,310623984
0,4,19,310627692
0,6,15,310629996
0,2,4,310667436
0,10,14,310675212
0,5,15,310680324
0,1,13,310681116
0,7,15,310684248
0,3,4,310685004
0,4,8,310685148
0,2,13,310691592
0,3,8,310695156
0,9,11,310695552
0,3,8,310697172
0,14,15,310700772
0,3,4,310706136
0,2,16,310709484
0,3,15,310713660
0,6,8,310716576
0,13,16,310745304
0,3,11,310746420
0,7,11,310748364
0,11,16,310749768
0,1,15,310771764
0,4,10,310773852
0,6,16,310779360
0,2,12,310790160
0,9,17,310797900
0,0,13,310815144
0,4,17,310816296
0,13,15,310853736
0,0,17,310855572
0,1,13,310856256
0,14,17,310857444
0,3,14,310858884
0,3,6,310862088
0,6,9,310863888
0,5,9,310863960
0,12,19,310864716
0,15,19,310865544
0,6,13,310868784
0,3,19,310869576
0,5,7,310907700
0,4,11,310974660
0,1,5,310976316
0,14,15,310976784
0,2,19,310986864
0,17,19,310987080
0,0,7,311001120
0,11,18,311006916
0,10,12,311022792
0,12,15,311024700
0,5,17,311025204
0,10,15,311026320
0,0,14,311027976
0,16,19,311029020
0,4,8,311029488
0,6,16,311030532
0,11,15,311034456
0,15,16,311037876
0,4,6,311080068
0,0,6,311103792
0,10,15,311106348
0,1,7,311107788
0,2,19,311108400
0,1,5,311119128
0,4,15,311119200
0,0,5,311119812
0,1,12,311124240
0,1,19,311129964
0,13,16,311131728
0,12,14,311293872
0,0,17,311295600
0,11,17,311307480
0,11,18,311311440
0,11,13,311323680
0,6,15,311329584
0,4,8,311331744
0,0,14,311335128
0,4,19,311336784
0,12,13,311339376
0,1,13,311362272
0,10,12,311370516
0,10,18,311380236
0,6,11,311381028
0,1,3,311381316
0,9,18,311381424
0,3,7,311385096
0,3,6,311392008
0,8,9,311395392
0,9,16,311396436
0,9,10,311397804
0,13,15,311399964
0,10,15,311400108
0,5,19,311403744
0,15,16,311404356
0,6,14,311409648
0,9,16,311415444
0,0,1,311428980
0,2,15,311429376
0,15,19,311459796
0,3,12,311463180
0,2,3,311464296
0,0,9,311464800
0,9,14,311465052
0,5,14,311466996
0,1,16,311467572
0,6,13,311470740
0,1,12,311483736
0,1,17,311508756
0,0,11,311512752
0,12,14,311559732
0,2,17,311569380
0,0,4,311570316
0,0,15,311572476
0,5,7,311579424
0,18,19,311615172
0,10,13,311628132
0,2,11,311632344
0,0,3,311669208
0,2,6,311694048
0,4,18,311694660
0,7,19,311695488
0,14,18,311696856
0,7,14,311699196
0,2,7,311699808
0,14,15,311700060
0,0,1,311702760
0,7,12,311703840
0,14,19,311707008
0,15,17,311707836
0,6,15,311708952
0,4,17,311722632
0,7,13,311725728
0,12,15,311730768
0,7,14,311731128
0,1,9,311795856
0,0,9,311797044
0,8,9,311797908
0,13,19,311800752
0,12,14,311801436
0,4,8,311802012
0,3,15,311803668
0,4,12,311804064
0,11,16,311805972
0,4,6,311806008
0,4,11,311806188
0,9,10,311807124
0,6,7,311808528
0,4,15,311808600
0,5,18,311809104
0,0,4,311810220
0,4,8,311811012
0,0,16,311811804
0,12,19,311812236
0,7,9,311813100
0,4,9,311813640
0,11,12,311814900
0,15,18,311815116
0,2,13,311816016
0,4,13,311816124
0,11,13,311816232
0,12,18,311816736
0,6,16,311816808
0,4,11,311819472
0,1,4,311819580
0,4,9,311819832
0,15,18,311820948
0,1,12,311821776
0,1,14,311821848
0,2,4,311824692
0,9,12,311826096
0,4,19,311827896
0,0,4,311829084
0,1,8,311829120
0,16,17,311829372
0,0,16,311830308
0,0,12,311830956
0,7,18,311833692
0,12,15,311833764
0,4,13,311834412
0,3,11,311834664
0,9,12,311835852
0,1,8,311838084
0,8,18,311839200
0,6,12,311839272
0,9,10,311841216
0,4,10,311841864
0,5,12,311841900
0,1,14,311842008
0,6,14,311842332
0,5,13,311842656
0,4,13,311842980
0,6,12,311843124
0,14,19,311843412
0,7,18,311844384
0,3,5,311844420
0,0,13,311846004
0,14,18,311847048
0,5,19,311847084
0,13,15,311847120
0,0,9,311848416
0,9,16,311848488
0,4,12,311848776
0,7,10,311848992
0,10,11,311849784
0,2,18,311849892
0,7,18,311850144
0,3,12,311851368
0,0,17,311851584
0,0,7,311853528
0,1,7,311853924
0,7,12,311855940
0,15,17,311856372
0,1,2,311856660
0,6,9,311860332
0,1,17,311863536
0,8,12,311865696
0,0,9,311889456
0,7,12,311891616
0,7,11,311918328
0,4,10,311924772
0,12,17,311929092
0,2,13,311931108
0,2,5,311984748
0,0,11,311985144
0,9,13,311987844
0,7,13,311988852
0,15,18,311990508
0,0,8,311992308
0,12,16,311992668
0,6,10,312000588
0,7,19,312001416
0,4,11,312005196
0,7,18,312008580
0,4,19,312038424
0,3,9,312039144
0,7,19,312041844
0,6,12,312051888
0,0,14,312093072
0,4,16,312108804
0,4,19,312109272
0,2,9,312133752
0,2,14,312136452
0,2,6,312136992
0,5,18,312138612
0,11,16,312138648
0,2,14,312139692
0,8,9,312141132
0,13,17,312145596
0,13,19,312145704
0,10,15,312146028
0,12,19,312146028
0,2,17,312147432
0,6,18,312167556
0,11,16,312228396
0,2,17,312271524
0,7,10,312273000
0,6,10,312275412
0,3,12,312275700
0,3,7,312275880
0,14,16,312276240
0,5,12,312276492
0,4,14,312281532
0,0,2,312305652
0,0,6,312316560
0,8,10,312318468
0,5,15,312324480
0,1,4,312325308
0,5,7,312326172
0,2,7,312326172
0,6,10,312326784
0,12,15,312327324
0,0,7,312329016
0,5,6,312336504
0,10,15,312338448
0,15,16,312341472
0,0,13,312341472
0,15,19,312346404
0,1,8,312348132
0,16,18,312352344
0,0,9,312361812
0,0,17,312362352
0,11,15,312362388
0,5,18,312362820
0,4,6,312363360
0,9,11,312363432
0,7,15,312363468
0,5,15,312363792
0,3,19,312363936
0,14,16,312364512
0,0,11,312365268
0,4,5,312366816
0,5,13,312367644
0,11,17,312368076
0,10,16,312368544
0,8,15,312373980
0,4,14,312375168
0,14,18,312376320
0,1,4,312377472
0,1,17,312379200
0,4,15,312383664
0,1,8,312389208
0,13,14,312390864
0,14,17,312391476
0,2,5,312456672
0,1,11,312459624
0,8,18,312467904
0,4,5,312469776
0,6,13,312470064
0,3,4,312471828
0,0,13,312472260
0,7,11,312472440
0,8,18,312472584
0,6,17,312473412
0,5,16,312474276
0,5,13,312475212
0,7,12,312475932
0,8,13,312476076
0,3,6,312482340
0,6,12,312484896
0,14,16,312485436
0,0,17,312487344
0,12,18,312489936
0,9,12,312496308
0,11,15,312497784
0,8,13,312503256
0,0,9,312503292
0,5,16,312503832
0,15,19,312504408
0,8,19,312506208
0,6,11,312506568
0,13,18,312507180
0,3,16,312513912
0,5,8,312520176
0,1,2,312521292
0,10,14,312523560
0,12,18,312526332
0,8,16,312528168
0,2,7,312528600
0,1,16,312528816
0,6,17,312532092
0,6,18,312534720
0,1,13,312535044
0,3,9,312539364
0,15,19,312603732
0,1,16,312603984
0,8,19,312651396
0,6,14,312652980
0,5,16,312653196
0,6,19,312653520
0,10,12,312654636
0,12,19,312658488
0,8,12,312661224
0,11,14,312662952
0,7,17,312664068
0,0,10,312665148
0,4,13,312707484
0,3,14,312713496
0,9,17,312723108
0,3,19,312724728
0,10,14,312729012
0,6,11,312729876
0,1,19,312730992
0,3,13,312748956
0,13,15,312749280
0,3,19,312750288
0,8,10,312751620
0,8,12,312751728
0,4,10,312754428
0,6,15,312755580
0,2,8,312757992
0,3,16,312760080
0,1,3,312760980
0,8,11,312761196
0,9,18,312761880
0,0,17,312764760
0,0,17,312766164
0,13,14,312768360
0,8,13,312781140
0,13,15,312797700
0,2,4,312800544
0,5,14,312802020
0,12,19,312803136
0,8,18,312803208
0,5,19,312803460
0,9,19,312805296
0,9,11,312806592
0,3,5,312807276
0,14,16,312807672
0,2,13,312808536
0,2,17,312811560
0,2,16,312814080
0,6,19,312814116
0,2,11,312814440
0,2,10,312814944
0,14,17,312816168
0,3,5,312816636
0,1,14,312816960
0,5,14,312816960
0,5,12,312819012
0,2,6,312819408
0,3,15,312819444
0,10,19,312819552
0,10,19,312819876
0,10,17,312820632
0,2,3,312820920
0,5,8,312823260
0,5,18,312823656
0,10,13,312823944
0,9,17,312827004
0,3,10,312827148
0,1,10,312827544
0,4,16,312828192
0,0,18,312830568
0,16,19,312850116
0,1,2,312851124
0,4,6,312854184
0,7,14,312854364
0,2,9,312855120
0,13,15,312856308
0,0,19,312857640
0,8,10,312857712
0,3,7,312858252
0,10,12,312858288
0,2,11,312858468
0,12,14,312858792
0,6,9,312860124
0,4,19,312860376
0,10,16,312860520
0,2,16,312861528
0,4,6,312862176
0,1,6,312862428
0,12,13,312863148
0,9,15,312863796
0,9,13,312863940
0,1,10,312864840
0,15,16,312864948
0,10,12,312865092
0,3,9,312865200
0,5,17,312865668
0,2,9,312866496
0,4,19,312866676
0,4,5,312867000
0,3,17,312867576
0,12,14,312867720
0,1,9,312867792
0,3,15,312868440
0,5,6,312870096
0,2,19,312870384
0,4,11,312871140
0,10,19,312871176
0,5,9,312871500
0,11,19,312871644
0,4,12,312871716
0,9,14,312871824
0,2,12,312872328
0,2,6,312872724
0,4,8,312873120
0,4,10,312873516
0,1,16,312873876
0,11,15,312874056
0,13,15,312874308
0,3,15,312874668
0,6,15,312874884
0,10,17,312875028
0,6,14,312875208
0,5,11,312876108
0,13,14,312876432
0,14,15,312876612
0,7,15,312877620
0,13,14,312877980
0,5,11,312878088
0,0,3,312878124
0,1,8,312878124
0,1,7,312878376
0,3,17,312878700
0,6,8,312878736
0,1,10,312878808
0,14,19,312879096
0,16,18,312879780
0,15,16,312880068
0,11,16,312880536
0,8,12,312880644
0,4,10,312881364
0,14,17,312881724
0,4,10,312881796
0,6,8,312881868
0,5,16,312882264
0,0,15,312883020
0,8,12,312883308
0,2,17,312883344
0,18,19,312883344
0,7,13,312883596
0,5,8,312883704
0,7,13,312883704
0,10,19,312884280
0,1,18,312884532
0,11,17,312884604
0,10,16,312885000
0,1,5,312885216
0,3,12,312885900
0,9,17,312886440
0,3,13,312887304
0,6,13,312888168
0,3,17,312888204
0,0,7,312889320
0,9,14,312890760
0,0,18,312891912
0,0,9,312892596
0,2,11,312893460
0,12,14,312893712
0,8,17,312893784
0,5,10,312894684
0,6,15,312894828
0,4,7,312895332
0,5,13,312895620
0,1,11,312899112
0,3,10,312902208
0,1,6,312902388
0,12,14,312902460
0,9,10,312902856
0,15,19,312903180
0,3,5,312903180
0,12,17,312903396
0,8,16,312905376
0,4,12,312913800
0,8,12,312913800
0,16,17,312914160
0,11,14,312916500
0,2,14,312928488
0,16,17,312940800
0,4,5,312990804
0,12,15,312992568
0,2,5,312994584
0,17,18,313006788
0,2,8,313062660
0,12,18,313063452
0,2,17,313064172
0,0,9,313066188
0,3,8,313066548
0,16,18,313074144
0,0,11,313074360
0,11,17,313078896
0,6,16,313086816
0,12,13,313106184
0,8,18,313126344
0,1,4,313127064
0,5,15,313127568
0,16,19,313128216
0,2,17,313128576
0,6,15,313128756
0,7,14,313134372
0,3,12,313135092
0,11,14,313137648
0,1,14,313140600
0,3,16,313198344
0,1,17,313246620
0,4,9,313253928
0,0,4,313396524
0,2,16,313416036
0,3,4,313417584
0,0,14,313470288
0,6,19,313471728
0,9,16,313472736
0,13,17,313474104
0,3,16,313494768
0,6,16,313498044
0,5,12,313498764
0,6,13,313502184
0,4,17,313504344
0,14,15,313504956
0,1,13,313505856
0,10,19,313507260
0,1,19,313507584
0,1,18,313507944
0,15,17,313508124
0,6,17,313508376
0,2,8,313509492
0,6,10,313509600
0,13,17,313509924
0,3,16,313510644
0,0,7,313511148
0,15,16,313511508
0,13,18,313511544
0,9,12,313511652
0,4,8,313511724
0,4,11,313513704
0,6,12,313514244
0,6,8,313514352
0,11,16,313516368
0,10,12,313517052
0,4,18,313518348
0,6,18,313519176
0,7,16,313519824
0,14,15,313519824
0,18,19,313523388
0,4,17,313523640
0,14,16,313524612
0,3,14,313526160
0,1,14,313527564
0,17,19,313528032
0,7,13,313528644
0,0,13,313530408
0,4,12,313531596
0,8,9,313533252
0,0,19,313576020
0,12,16,313577856
0,1,7,313585560
0,0,16,313591212
0,7,17,313594560
0,0,6,313594704
0,1,5,313602480
0,15,18,313614252
0,10,19,313626060
0,6,14,313638012
0,4,12,313639848
0,6,10,313660620
0,0,19,313663392
0,2,7,313720020
0,0,13,313721460
0,1,13,313726464
0,0,16,313794792
0,15,19,313826688
0,6,15,313827120
0,13,16,313842816
0,0,1,313844040
0,15,16,313846488
0,1,13,313846956
0,9,10,313847244
0,10,11,313849116
0,1,14,313852212
0,4,17,313852248
0,0,12,313853688
0,1,4,313853976
0,4,16,313861212
0,9,18,313863012
0,1,8,313864956
0,0,14,313976124
0,8,14,313993584
0,2,15,313995744
0,0,1,314043372
0,0,16,314043912
0,7,8,314045064
0,13,16,314046324
0,9,14,314047764
0,13,16,314053056
0,1,18,314054352
0,10,19,314056908
0,5,11,314093700
0,6,19,314093808
0,1,8,314095212
0,11,12,314098164
0,8,11,314107956
0,1,14,314109720
0,15,19,314111016
0,2,3,314113356
0,1,18,314114184
0,1,19,314116992
0,6,14,314145648
0,1,18,314145936
0,1,5,314154108
0,9,14,314158320
0,0,14,314159364
0,14,17,314207820
0,8,12,314208036
